Haplotype_1	Haplotype_2
FUN.rk.hap1.036026	FUN.rk.hap2.037955
FUN.rk.hap1.036027	FUN.rk.hap2.037956
FUN.rk.hap1.036028	FUN.rk.hap2.037957
FUN.rk.hap1.036030	FUN.rk.hap2.037960
FUN.rk.hap1.036031	FUN.rk.hap2.037961
FUN.rk.hap1.036032	FUN.rk.hap2.037962
FUN.rk.hap1.036033	FUN.rk.hap2.037963
FUN.rk.hap1.036034	FUN.rk.hap2.037964
FUN.rk.hap1.036035	FUN.rk.hap2.037967
FUN.rk.hap1.036036	FUN.rk.hap2.037968
FUN.rk.hap1.036037	FUN.rk.hap2.037970
FUN.rk.hap1.036038	FUN.rk.hap2.037971
FUN.rk.hap1.036039	FUN.rk.hap2.037972
FUN.rk.hap1.036040	FUN.rk.hap2.037974
FUN.rk.hap1.036041	FUN.rk.hap2.037975
FUN.rk.hap1.036042	FUN.rk.hap2.037976
FUN.rk.hap1.036043	FUN.rk.hap2.037977
FUN.rk.hap1.036045	FUN.rk.hap2.037979
FUN.rk.hap1.036047	FUN.rk.hap2.037982
FUN.rk.hap1.036051	FUN.rk.hap2.037986
FUN.rk.hap1.036052	FUN.rk.hap2.037987
FUN.rk.hap1.036053	FUN.rk.hap2.037988
FUN.rk.hap1.036054	FUN.rk.hap2.037989
FUN.rk.hap1.036055	FUN.rk.hap2.037990
FUN.rk.hap1.036056	FUN.rk.hap2.037991
FUN.rk.hap1.036057	FUN.rk.hap2.037992
FUN.rk.hap1.036058	FUN.rk.hap2.037993
FUN.rk.hap1.036059	FUN.rk.hap2.037994
FUN.rk.hap1.036060	FUN.rk.hap2.037995
FUN.rk.hap1.036061	FUN.rk.hap2.037996
FUN.rk.hap1.036062	FUN.rk.hap2.037997
FUN.rk.hap1.036064	FUN.rk.hap2.037999
FUN.rk.hap1.036067	FUN.rk.hap2.034310
FUN.rk.hap1.036068	FUN.rk.hap2.038000
FUN.rk.hap1.036069	FUN.rk.hap2.038001
FUN.rk.hap1.036070	FUN.rk.hap2.038002
FUN.rk.hap1.036072	FUN.rk.hap2.038003
FUN.rk.hap1.036073	FUN.rk.hap2.038005
FUN.rk.hap1.036074	FUN.rk.hap2.038006
FUN.rk.hap1.036075	FUN.rk.hap2.038008
FUN.rk.hap1.036076	FUN.rk.hap2.038009
FUN.rk.hap1.036077	FUN.rk.hap2.038011
FUN.rk.hap1.036116	FUN.rk.hap2.038016
FUN.rk.hap1.036117	FUN.rk.hap2.038017
FUN.rk.hap1.036118	FUN.rk.hap2.038018
FUN.rk.hap1.036119	FUN.rk.hap2.038019
FUN.rk.hap1.036120	FUN.rk.hap2.038020
FUN.rk.hap1.036121	FUN.rk.hap2.038022
FUN.rk.hap1.036122	FUN.rk.hap2.038023
FUN.rk.hap1.036123	FUN.rk.hap2.038025
FUN.rk.hap1.036124	FUN.rk.hap2.038026
FUN.rk.hap1.036126	FUN.rk.hap2.038028
FUN.rk.hap1.036127	FUN.rk.hap2.038029
FUN.rk.hap1.036128	FUN.rk.hap2.038030
FUN.rk.hap1.036130	FUN.rk.hap2.038031
FUN.rk.hap1.036131	FUN.rk.hap2.038032
FUN.rk.hap1.036132	FUN.rk.hap2.038033
FUN.rk.hap1.036133	FUN.rk.hap2.038034
FUN.rk.hap1.036135	FUN.rk.hap2.038036
FUN.rk.hap1.036136	FUN.rk.hap2.038037
FUN.rk.hap1.036137	FUN.rk.hap2.038038
FUN.rk.hap1.036140	FUN.rk.hap2.038040
FUN.rk.hap1.036142	FUN.rk.hap2.038042
FUN.rk.hap1.036144	FUN.rk.hap2.038043
FUN.rk.hap1.036145	FUN.rk.hap2.038044
FUN.rk.hap1.036147	FUN.rk.hap2.038045
FUN.rk.hap1.036148	FUN.rk.hap2.038046
FUN.rk.hap1.036149	FUN.rk.hap2.038047
FUN.rk.hap1.036150	FUN.rk.hap2.038048
FUN.rk.hap1.036151	FUN.rk.hap2.038049
FUN.rk.hap1.036152	FUN.rk.hap2.038050
FUN.rk.hap1.036153	FUN.rk.hap2.038051
FUN.rk.hap1.036154	FUN.rk.hap2.038052
FUN.rk.hap1.036156	FUN.rk.hap2.038053
FUN.rk.hap1.036157	FUN.rk.hap2.038054
FUN.rk.hap1.036158	FUN.rk.hap2.038055
FUN.rk.hap1.036160	FUN.rk.hap2.038057
FUN.rk.hap1.036161	FUN.rk.hap2.038058
FUN.rk.hap1.036162	FUN.rk.hap2.038059
FUN.rk.hap1.036163	FUN.rk.hap2.038060
FUN.rk.hap1.036164	FUN.rk.hap2.038062
FUN.rk.hap1.036165	FUN.rk.hap2.038063
FUN.rk.hap1.036166	FUN.rk.hap2.038064
FUN.rk.hap1.036167	FUN.rk.hap2.038065
FUN.rk.hap1.036169	FUN.rk.hap2.038067
FUN.rk.hap1.036171	FUN.rk.hap2.038069
FUN.rk.hap1.036172	FUN.rk.hap2.038071
FUN.rk.hap1.036173	FUN.rk.hap2.038072
FUN.rk.hap1.036174	FUN.rk.hap2.038073
FUN.rk.hap1.036175	FUN.rk.hap2.038076
FUN.rk.hap1.036176	FUN.rk.hap2.038077
FUN.rk.hap1.036177	FUN.rk.hap2.038078
FUN.rk.hap1.036178	FUN.rk.hap2.038079
FUN.rk.hap1.036179	FUN.rk.hap2.038080
FUN.rk.hap1.036180	FUN.rk.hap2.038081
FUN.rk.hap1.036181	FUN.rk.hap2.038082
FUN.rk.hap1.036183	FUN.rk.hap2.038084
FUN.rk.hap1.036184	FUN.rk.hap2.038085
FUN.rk.hap1.036185	FUN.rk.hap2.038087
FUN.rk.hap1.036186	FUN.rk.hap2.038088
FUN.rk.hap1.036187	FUN.rk.hap2.038089
FUN.rk.hap1.036188	FUN.rk.hap2.038090
FUN.rk.hap1.036189	FUN.rk.hap2.038091
FUN.rk.hap1.036190	FUN.rk.hap2.038092
FUN.rk.hap1.036191	FUN.rk.hap2.038093
FUN.rk.hap1.036192	FUN.rk.hap2.038094
FUN.rk.hap1.036193	FUN.rk.hap2.038095
FUN.rk.hap1.036194	FUN.rk.hap2.038096
FUN.rk.hap1.036195	FUN.rk.hap2.038097
FUN.rk.hap1.036199	FUN.rk.hap2.038099
FUN.rk.hap1.036200	FUN.rk.hap2.038100
FUN.rk.hap1.036205	FUN.rk.hap2.038103
FUN.rk.hap1.036207	FUN.rk.hap2.038104
FUN.rk.hap1.036216	FUN.rk.hap2.038112
FUN.rk.hap1.036217	FUN.rk.hap2.038113
FUN.rk.hap1.036219	FUN.rk.hap2.038115
FUN.rk.hap1.036225	FUN.rk.hap2.038116
FUN.rk.hap1.036226	FUN.rk.hap2.038117
FUN.rk.hap1.036228	FUN.rk.hap2.038118
FUN.rk.hap1.036229	FUN.rk.hap2.038119
FUN.rk.hap1.036231	FUN.rk.hap2.038122
FUN.rk.hap1.036232	FUN.rk.hap2.038123
FUN.rk.hap1.036233	FUN.rk.hap2.038124
FUN.rk.hap1.036236	FUN.rk.hap2.038127
FUN.rk.hap1.036238	FUN.rk.hap2.038128
FUN.rk.hap1.036240	FUN.rk.hap2.038135
FUN.rk.hap1.036241	FUN.rk.hap2.038136
FUN.rk.hap1.036243	FUN.rk.hap2.038138
FUN.rk.hap1.036244	FUN.rk.hap2.038139
FUN.rk.hap1.036245	FUN.rk.hap2.038140
FUN.rk.hap1.036246	FUN.rk.hap2.038141
FUN.rk.hap1.036248	FUN.rk.hap2.038144
FUN.rk.hap1.036249	FUN.rk.hap2.038145
FUN.rk.hap1.036251	FUN.rk.hap2.038148
FUN.rk.hap1.036254	FUN.rk.hap2.038149
FUN.rk.hap1.036255	FUN.rk.hap2.038152
FUN.rk.hap1.036256	FUN.rk.hap2.038154
FUN.rk.hap1.036258	FUN.rk.hap2.038156
FUN.rk.hap1.036263	FUN.rk.hap2.038159
FUN.rk.hap1.036264	FUN.rk.hap2.038160
FUN.rk.hap1.036265	FUN.rk.hap2.038161
FUN.rk.hap1.036266	FUN.rk.hap2.038166
FUN.rk.hap1.036269	FUN.rk.hap2.038169
FUN.rk.hap1.036277	FUN.rk.hap2.038185
FUN.rk.hap1.036278	FUN.rk.hap2.038186
FUN.rk.hap1.036279	FUN.rk.hap2.038187
FUN.rk.hap1.036280	FUN.rk.hap2.038188
FUN.rk.hap1.036281	FUN.rk.hap2.038189
FUN.rk.hap1.036282	FUN.rk.hap2.038190
FUN.rk.hap1.036283	FUN.rk.hap2.038191
FUN.rk.hap1.036284	FUN.rk.hap2.038192
FUN.rk.hap1.036285	FUN.rk.hap2.038193
FUN.rk.hap1.036286	FUN.rk.hap2.038195
FUN.rk.hap1.036287	FUN.rk.hap2.038196
FUN.rk.hap1.036289	FUN.rk.hap2.038197
FUN.rk.hap1.036290	FUN.rk.hap2.038198
FUN.rk.hap1.036292	FUN.rk.hap2.038203
FUN.rk.hap1.036293	FUN.rk.hap2.038204
FUN.rk.hap1.036294	FUN.rk.hap2.038205
FUN.rk.hap1.036295	FUN.rk.hap2.038206
FUN.rk.hap1.036297	FUN.rk.hap2.038207
FUN.rk.hap1.036298	FUN.rk.hap2.038208
FUN.rk.hap1.036299	FUN.rk.hap2.038209
FUN.rk.hap1.036300	FUN.rk.hap2.038210
FUN.rk.hap1.036303	FUN.rk.hap2.038216
FUN.rk.hap1.036304	FUN.rk.hap2.038219
FUN.rk.hap1.036309	FUN.rk.hap2.038221
FUN.rk.hap1.036310	FUN.rk.hap2.038222
FUN.rk.hap1.036311	FUN.rk.hap2.038223
FUN.rk.hap1.036312	FUN.rk.hap2.043095
FUN.rk.hap1.036314	FUN.rk.hap2.038225
FUN.rk.hap1.036317	FUN.rk.hap2.038228
FUN.rk.hap1.036318	FUN.rk.hap2.038229
FUN.rk.hap1.036319	FUN.rk.hap2.038231
FUN.rk.hap1.036320	FUN.rk.hap2.038232
FUN.rk.hap1.036321	FUN.rk.hap2.038234
FUN.rk.hap1.036322	FUN.rk.hap2.038236
FUN.rk.hap1.036323	FUN.rk.hap2.038237
FUN.rk.hap1.036327	FUN.rk.hap2.038240
FUN.rk.hap1.036328	FUN.rk.hap2.038241
FUN.rk.hap1.036330	FUN.rk.hap2.038243
FUN.rk.hap1.036331	FUN.rk.hap2.038244
FUN.rk.hap1.036333	FUN.rk.hap2.038246
FUN.rk.hap1.036335	FUN.rk.hap2.038248
FUN.rk.hap1.036336	FUN.rk.hap2.038249
FUN.rk.hap1.036337	FUN.rk.hap2.038250
FUN.rk.hap1.036338	FUN.rk.hap2.038251
FUN.rk.hap1.036339	FUN.rk.hap2.038252
FUN.rk.hap1.036340	FUN.rk.hap2.038253
FUN.rk.hap1.036341	FUN.rk.hap2.038255
FUN.rk.hap1.036342	FUN.rk.hap2.038256
FUN.rk.hap1.036347	FUN.rk.hap2.038257
FUN.rk.hap1.036351	FUN.rk.hap2.038258
FUN.rk.hap1.036352	FUN.rk.hap2.038259
FUN.rk.hap1.036353	FUN.rk.hap2.038260
FUN.rk.hap1.036354	FUN.rk.hap2.038261
FUN.rk.hap1.036356	FUN.rk.hap2.038263
FUN.rk.hap1.036357	FUN.rk.hap2.038264
FUN.rk.hap1.036358	FUN.rk.hap2.038265
FUN.rk.hap1.036359	FUN.rk.hap2.038266
FUN.rk.hap1.036360	FUN.rk.hap2.038267
FUN.rk.hap1.036362	FUN.rk.hap2.038269
FUN.rk.hap1.036363	FUN.rk.hap2.038271
FUN.rk.hap1.036365	FUN.rk.hap2.038272
FUN.rk.hap1.036366	FUN.rk.hap2.038273
FUN.rk.hap1.036367	FUN.rk.hap2.038274
FUN.rk.hap1.036368	FUN.rk.hap2.038275
FUN.rk.hap1.036370	FUN.rk.hap2.038277
FUN.rk.hap1.036373	FUN.rk.hap2.038279
FUN.rk.hap1.036374	FUN.rk.hap2.038280
FUN.rk.hap1.036375	FUN.rk.hap2.038281
FUN.rk.hap1.036376	FUN.rk.hap2.038282
FUN.rk.hap1.036377	FUN.rk.hap2.038283
FUN.rk.hap1.036380	FUN.rk.hap2.038286
FUN.rk.hap1.036385	FUN.rk.hap2.038288
FUN.rk.hap1.036386	FUN.rk.hap2.038290
FUN.rk.hap1.036387	FUN.rk.hap2.038291
FUN.rk.hap1.036388	FUN.rk.hap2.038295
FUN.rk.hap1.036390	FUN.rk.hap2.038296
FUN.rk.hap1.036393	FUN.rk.hap2.038297
FUN.rk.hap1.036394	FUN.rk.hap2.038299
FUN.rk.hap1.036395	FUN.rk.hap2.038300
FUN.rk.hap1.036397	FUN.rk.hap2.038302
FUN.rk.hap1.036398	FUN.rk.hap2.038303
FUN.rk.hap1.036399	FUN.rk.hap2.038304
FUN.rk.hap1.036401	FUN.rk.hap2.038306
FUN.rk.hap1.036402	FUN.rk.hap2.038308
FUN.rk.hap1.036403	FUN.rk.hap2.038309
FUN.rk.hap1.036404	FUN.rk.hap2.038310
FUN.rk.hap1.036406	FUN.rk.hap2.038313
FUN.rk.hap1.036407	FUN.rk.hap2.038314
FUN.rk.hap1.036409	FUN.rk.hap2.038316
FUN.rk.hap1.036411	FUN.rk.hap2.038319
FUN.rk.hap1.036412	FUN.rk.hap2.038320
FUN.rk.hap1.036413	FUN.rk.hap2.038321
FUN.rk.hap1.036414	FUN.rk.hap2.038322
FUN.rk.hap1.036415	FUN.rk.hap2.038323
FUN.rk.hap1.036416	FUN.rk.hap2.038324
FUN.rk.hap1.036418	FUN.rk.hap2.038326
FUN.rk.hap1.036420	FUN.rk.hap2.038327
FUN.rk.hap1.036421	FUN.rk.hap2.038328
FUN.rk.hap1.036422	FUN.rk.hap2.038329
FUN.rk.hap1.036423	FUN.rk.hap2.038330
FUN.rk.hap1.036425	FUN.rk.hap2.038331
FUN.rk.hap1.036426	FUN.rk.hap2.038332
FUN.rk.hap1.036427	FUN.rk.hap2.038333
FUN.rk.hap1.036428	FUN.rk.hap2.038334
FUN.rk.hap1.036430	FUN.rk.hap2.038336
FUN.rk.hap1.036431	FUN.rk.hap2.038337
FUN.rk.hap1.036433	FUN.rk.hap2.038339
FUN.rk.hap1.036434	FUN.rk.hap2.038340
FUN.rk.hap1.036435	FUN.rk.hap2.038341
FUN.rk.hap1.036436	FUN.rk.hap2.038342
FUN.rk.hap1.036438	FUN.rk.hap2.040334
FUN.rk.hap1.036439	FUN.rk.hap2.038345
FUN.rk.hap1.036441	FUN.rk.hap2.038353
FUN.rk.hap1.036443	FUN.rk.hap2.038354
FUN.rk.hap1.036444	FUN.rk.hap2.038355
FUN.rk.hap1.036446	FUN.rk.hap2.038357
FUN.rk.hap1.036447	FUN.rk.hap2.038358
FUN.rk.hap1.036448	FUN.rk.hap2.038359
FUN.rk.hap1.036449	FUN.rk.hap2.038360
FUN.rk.hap1.036450	FUN.rk.hap2.038361
FUN.rk.hap1.036453	FUN.rk.hap2.038364
FUN.rk.hap1.036454	FUN.rk.hap2.038365
FUN.rk.hap1.036455	FUN.rk.hap2.038366
FUN.rk.hap1.036456	FUN.rk.hap2.038367
FUN.rk.hap1.036457	FUN.rk.hap2.038369
FUN.rk.hap1.036458	FUN.rk.hap2.038370
FUN.rk.hap1.036459	FUN.rk.hap2.038371
FUN.rk.hap1.036460	FUN.rk.hap2.038372
FUN.rk.hap1.036461	FUN.rk.hap2.038374
FUN.rk.hap1.036462	FUN.rk.hap2.038378
FUN.rk.hap1.036463	FUN.rk.hap2.038380
FUN.rk.hap1.036464	FUN.rk.hap2.038381
FUN.rk.hap1.036465	FUN.rk.hap2.038383
FUN.rk.hap1.036466	FUN.rk.hap2.038384
FUN.rk.hap1.036467	FUN.rk.hap2.038385
FUN.rk.hap1.036468	FUN.rk.hap2.038387
FUN.rk.hap1.036474	FUN.rk.hap2.038392
FUN.rk.hap1.036475	FUN.rk.hap2.038393
FUN.rk.hap1.036476	FUN.rk.hap2.038394
FUN.rk.hap1.036477	FUN.rk.hap2.038395
FUN.rk.hap1.036478	FUN.rk.hap2.038397
FUN.rk.hap1.036479	FUN.rk.hap2.038399
FUN.rk.hap1.036481	FUN.rk.hap2.038401
FUN.rk.hap1.036485	FUN.rk.hap2.038409
FUN.rk.hap1.036486	FUN.rk.hap2.038411
FUN.rk.hap1.036487	FUN.rk.hap2.038412
FUN.rk.hap1.036489	FUN.rk.hap2.038413
FUN.rk.hap1.036490	FUN.rk.hap2.038416
FUN.rk.hap1.036491	FUN.rk.hap2.038417
FUN.rk.hap1.036492	FUN.rk.hap2.038418
FUN.rk.hap1.036493	FUN.rk.hap2.038419
FUN.rk.hap1.036494	FUN.rk.hap2.038420
FUN.rk.hap1.036495	FUN.rk.hap2.038421
FUN.rk.hap1.036496	FUN.rk.hap2.038422
FUN.rk.hap1.036497	FUN.rk.hap2.038424
FUN.rk.hap1.036501	FUN.rk.hap2.038431
FUN.rk.hap1.036504	FUN.rk.hap2.038434
FUN.rk.hap1.036505	FUN.rk.hap2.038435
FUN.rk.hap1.036508	FUN.rk.hap2.038438
FUN.rk.hap1.036509	FUN.rk.hap2.038439
FUN.rk.hap1.036511	FUN.rk.hap2.038442
FUN.rk.hap1.036513	FUN.rk.hap2.038444
FUN.rk.hap1.036514	FUN.rk.hap2.038445
FUN.rk.hap1.036515	FUN.rk.hap2.038446
FUN.rk.hap1.036516	FUN.rk.hap2.038447
FUN.rk.hap1.036518	FUN.rk.hap2.038448
FUN.rk.hap1.036519	FUN.rk.hap2.038449
FUN.rk.hap1.036521	FUN.rk.hap2.038453
FUN.rk.hap1.036522	FUN.rk.hap2.038454
FUN.rk.hap1.036524	FUN.rk.hap2.038456
FUN.rk.hap1.036525	FUN.rk.hap2.038457
FUN.rk.hap1.036526	FUN.rk.hap2.038458
FUN.rk.hap1.036527	FUN.rk.hap2.038459
FUN.rk.hap1.036528	FUN.rk.hap2.038460
FUN.rk.hap1.036529	FUN.rk.hap2.038461
FUN.rk.hap1.036530	FUN.rk.hap2.038462
FUN.rk.hap1.036532	FUN.rk.hap2.038463
FUN.rk.hap1.036533	FUN.rk.hap2.038464
FUN.rk.hap1.036534	FUN.rk.hap2.038465
FUN.rk.hap1.036536	FUN.rk.hap2.038467
FUN.rk.hap1.036537	FUN.rk.hap2.038468
FUN.rk.hap1.036538	FUN.rk.hap2.038469
FUN.rk.hap1.036540	FUN.rk.hap2.038471
FUN.rk.hap1.036542	FUN.rk.hap2.038474
FUN.rk.hap1.036543	FUN.rk.hap2.038475
FUN.rk.hap1.036545	FUN.rk.hap2.038477
FUN.rk.hap1.036547	FUN.rk.hap2.038480
FUN.rk.hap1.036549	FUN.rk.hap2.038483
FUN.rk.hap1.036550	FUN.rk.hap2.038484
FUN.rk.hap1.036552	FUN.rk.hap2.038486
FUN.rk.hap1.036553	FUN.rk.hap2.038489
FUN.rk.hap1.036554	FUN.rk.hap2.038490
FUN.rk.hap1.036555	FUN.rk.hap2.038491
FUN.rk.hap1.036557	FUN.rk.hap2.038492
FUN.rk.hap1.036558	FUN.rk.hap2.038493
FUN.rk.hap1.036560	FUN.rk.hap2.038494
FUN.rk.hap1.036561	FUN.rk.hap2.038496
FUN.rk.hap1.036562	FUN.rk.hap2.038497
FUN.rk.hap1.036563	FUN.rk.hap2.038498
FUN.rk.hap1.036564	FUN.rk.hap2.038499
FUN.rk.hap1.036581	FUN.rk.hap2.038516
FUN.rk.hap1.036584	FUN.rk.hap2.038522
FUN.rk.hap1.036585	FUN.rk.hap2.038523
FUN.rk.hap1.036586	FUN.rk.hap2.038524
FUN.rk.hap1.036587	FUN.rk.hap2.038526
FUN.rk.hap1.036588	FUN.rk.hap2.038527
FUN.rk.hap1.036590	FUN.rk.hap2.038528
FUN.rk.hap1.036591	FUN.rk.hap2.038529
FUN.rk.hap1.036592	FUN.rk.hap2.038530
FUN.rk.hap1.036594	FUN.rk.hap2.038532
FUN.rk.hap1.036596	FUN.rk.hap2.038534
FUN.rk.hap1.036597	FUN.rk.hap2.038535
FUN.rk.hap1.036598	FUN.rk.hap2.038536
FUN.rk.hap1.036600	FUN.rk.hap2.038537
FUN.rk.hap1.036601	FUN.rk.hap2.038538
FUN.rk.hap1.036603	FUN.rk.hap2.038539
FUN.rk.hap1.036604	FUN.rk.hap2.038540
FUN.rk.hap1.036606	FUN.rk.hap2.038541
FUN.rk.hap1.036607	FUN.rk.hap2.038542
FUN.rk.hap1.036608	FUN.rk.hap2.038544
FUN.rk.hap1.036609	FUN.rk.hap2.038545
FUN.rk.hap1.036612	FUN.rk.hap2.038550
FUN.rk.hap1.036613	FUN.rk.hap2.038551
FUN.rk.hap1.036614	FUN.rk.hap2.038552
FUN.rk.hap1.036615	FUN.rk.hap2.038553
FUN.rk.hap1.036617	FUN.rk.hap2.038556
FUN.rk.hap1.036618	FUN.rk.hap2.038557
FUN.rk.hap1.036621	FUN.rk.hap2.038562
FUN.rk.hap1.036623	FUN.rk.hap2.038565
FUN.rk.hap1.036624	FUN.rk.hap2.038566
FUN.rk.hap1.036625	FUN.rk.hap2.038567
FUN.rk.hap1.036627	FUN.rk.hap2.038568
FUN.rk.hap1.036628	FUN.rk.hap2.038571
FUN.rk.hap1.036629	FUN.rk.hap2.038572
FUN.rk.hap1.036632	FUN.rk.hap2.038574
FUN.rk.hap1.036635	FUN.rk.hap2.038575
FUN.rk.hap1.036636	FUN.rk.hap2.038576
FUN.rk.hap1.036639	FUN.rk.hap2.030548
FUN.rk.hap1.036640	FUN.rk.hap2.038577
FUN.rk.hap1.036641	FUN.rk.hap2.038578
FUN.rk.hap1.036642	FUN.rk.hap2.038579
FUN.rk.hap1.036643	FUN.rk.hap2.038580
FUN.rk.hap1.036644	FUN.rk.hap2.038582
FUN.rk.hap1.036645	FUN.rk.hap2.038583
FUN.rk.hap1.036646	FUN.rk.hap2.038584
FUN.rk.hap1.036647	FUN.rk.hap2.038585
FUN.rk.hap1.036649	FUN.rk.hap2.038586
FUN.rk.hap1.036650	FUN.rk.hap2.038587
FUN.rk.hap1.036653	FUN.rk.hap2.038590
FUN.rk.hap1.036657	FUN.rk.hap2.038592
FUN.rk.hap1.036658	FUN.rk.hap2.038593
FUN.rk.hap1.036659	FUN.rk.hap2.038594
FUN.rk.hap1.036660	FUN.rk.hap2.038595
FUN.rk.hap1.036661	FUN.rk.hap2.038596
FUN.rk.hap1.036662	FUN.rk.hap2.038597
FUN.rk.hap1.036663	FUN.rk.hap2.038598
FUN.rk.hap1.036664	FUN.rk.hap2.038599
FUN.rk.hap1.036665	FUN.rk.hap2.038600
FUN.rk.hap1.036669	FUN.rk.hap2.038606
FUN.rk.hap1.036673	FUN.rk.hap2.038612
FUN.rk.hap1.036674	FUN.rk.hap2.038615
FUN.rk.hap1.036675	FUN.rk.hap2.038616
FUN.rk.hap1.036676	FUN.rk.hap2.038617
FUN.rk.hap1.036677	FUN.rk.hap2.038618
FUN.rk.hap1.036678	FUN.rk.hap2.038619
FUN.rk.hap1.036679	FUN.rk.hap2.038620
FUN.rk.hap1.036681	FUN.rk.hap2.038623
FUN.rk.hap1.036682	FUN.rk.hap2.038624
FUN.rk.hap1.036683	FUN.rk.hap2.038627
FUN.rk.hap1.036684	FUN.rk.hap2.038628
FUN.rk.hap1.036685	FUN.rk.hap2.038629
FUN.rk.hap1.036686	FUN.rk.hap2.038630
FUN.rk.hap1.036687	FUN.rk.hap2.038631
FUN.rk.hap1.036690	FUN.rk.hap2.038637
FUN.rk.hap1.036692	FUN.rk.hap2.038638
FUN.rk.hap1.036693	FUN.rk.hap2.038639
FUN.rk.hap1.036694	FUN.rk.hap2.038640
FUN.rk.hap1.036699	FUN.rk.hap2.037938
FUN.rk.hap1.036705	FUN.rk.hap2.038653
FUN.rk.hap1.036708	FUN.rk.hap2.038656
FUN.rk.hap1.036716	FUN.rk.hap2.038665
FUN.rk.hap1.036717	FUN.rk.hap2.038666
FUN.rk.hap1.036719	FUN.rk.hap2.038667
FUN.rk.hap1.036720	FUN.rk.hap2.038668
FUN.rk.hap1.036721	FUN.rk.hap2.038669
FUN.rk.hap1.036722	FUN.rk.hap2.038671
FUN.rk.hap1.036723	FUN.rk.hap2.038672
FUN.rk.hap1.036724	FUN.rk.hap2.038673
FUN.rk.hap1.036725	FUN.rk.hap2.038675
FUN.rk.hap1.036726	FUN.rk.hap2.038677
FUN.rk.hap1.036727	FUN.rk.hap2.038679
FUN.rk.hap1.036728	FUN.rk.hap2.038680
FUN.rk.hap1.036730	FUN.rk.hap2.038684
FUN.rk.hap1.036731	FUN.rk.hap2.038685
FUN.rk.hap1.036734	FUN.rk.hap2.038687
FUN.rk.hap1.036735	FUN.rk.hap2.038689
FUN.rk.hap1.036736	FUN.rk.hap2.038690
FUN.rk.hap1.036737	FUN.rk.hap2.038691
FUN.rk.hap1.036738	FUN.rk.hap2.038692
FUN.rk.hap1.036739	FUN.rk.hap2.038693
FUN.rk.hap1.036740	FUN.rk.hap2.038694
FUN.rk.hap1.036741	FUN.rk.hap2.038695
FUN.rk.hap1.036742	FUN.rk.hap2.038696
FUN.rk.hap1.036743	FUN.rk.hap2.038697
FUN.rk.hap1.036744	FUN.rk.hap2.038698
FUN.rk.hap1.036745	FUN.rk.hap2.038699
FUN.rk.hap1.036746	FUN.rk.hap2.038700
FUN.rk.hap1.036748	FUN.rk.hap2.038701
FUN.rk.hap1.036750	FUN.rk.hap2.038702
FUN.rk.hap1.036753	FUN.rk.hap2.038705
FUN.rk.hap1.036755	FUN.rk.hap2.038707
FUN.rk.hap1.036756	FUN.rk.hap2.038708
FUN.rk.hap1.036757	FUN.rk.hap2.038709
FUN.rk.hap1.036758	FUN.rk.hap2.038710
FUN.rk.hap1.036759	FUN.rk.hap2.038711
FUN.rk.hap1.036775	FUN.rk.hap2.038718
FUN.rk.hap1.036776	FUN.rk.hap2.038719
FUN.rk.hap1.036779	FUN.rk.hap2.038721
FUN.rk.hap1.036780	FUN.rk.hap2.038722
FUN.rk.hap1.036781	FUN.rk.hap2.038723
FUN.rk.hap1.036782	FUN.rk.hap2.038724
FUN.rk.hap1.036784	FUN.rk.hap2.038726
FUN.rk.hap1.036785	FUN.rk.hap2.038727
FUN.rk.hap1.036786	FUN.rk.hap2.038728
FUN.rk.hap1.036787	FUN.rk.hap2.038732
FUN.rk.hap1.036789	FUN.rk.hap2.038733
FUN.rk.hap1.036790	FUN.rk.hap2.038734
FUN.rk.hap1.036792	FUN.rk.hap2.038735
FUN.rk.hap1.036793	FUN.rk.hap2.038736
FUN.rk.hap1.036797	FUN.rk.hap2.038740
FUN.rk.hap1.036798	FUN.rk.hap2.038745
FUN.rk.hap1.036800	FUN.rk.hap2.038747
FUN.rk.hap1.036801	FUN.rk.hap2.038748
FUN.rk.hap1.036802	FUN.rk.hap2.038749
FUN.rk.hap1.036803	FUN.rk.hap2.038750
FUN.rk.hap1.036804	FUN.rk.hap2.038751
FUN.rk.hap1.036805	FUN.rk.hap2.038752
FUN.rk.hap1.036806	FUN.rk.hap2.038754
FUN.rk.hap1.036807	FUN.rk.hap2.038755
FUN.rk.hap1.036808	FUN.rk.hap2.038756
FUN.rk.hap1.036809	FUN.rk.hap2.038758
FUN.rk.hap1.036811	FUN.rk.hap2.038759
FUN.rk.hap1.036812	FUN.rk.hap2.038761
FUN.rk.hap1.036813	FUN.rk.hap2.038762
FUN.rk.hap1.036815	FUN.rk.hap2.038763
FUN.rk.hap1.036817	FUN.rk.hap2.038766
FUN.rk.hap1.036818	FUN.rk.hap2.038767
FUN.rk.hap1.036819	FUN.rk.hap2.038768
FUN.rk.hap1.036820	FUN.rk.hap2.038769
FUN.rk.hap1.036821	FUN.rk.hap2.038770
FUN.rk.hap1.036823	FUN.rk.hap2.038771
FUN.rk.hap1.036824	FUN.rk.hap2.038772
FUN.rk.hap1.036826	FUN.rk.hap2.038776
FUN.rk.hap1.036827	FUN.rk.hap2.038777
FUN.rk.hap1.036828	FUN.rk.hap2.038778
FUN.rk.hap1.036829	FUN.rk.hap2.038779
